png_date,png_file,report_date,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value,skip_reason
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-2748.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(249, 801, 329, 827)","-2,748",observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-4247.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(332, 801, 412, 827)",-4247,observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,10772.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(166, 830, 246, 856)","+10,772",observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-10265.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(249, 830, 329, 856)","-10,265",observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-117.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(332, 830, 412, 856)",-117,observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,5428.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(166, 858, 246, 884)","+5,428",observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-5345.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(249, 858, 329, 884)","-5,345",observation already exists
2025-10-16,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-16.png,2025-10-15,2025-10-15,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-73.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-16.png:(332, 858, 412, 884)",-73,observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,6533.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(166, 745, 246, 771)","+6,533",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,7813.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(249, 745, 329, 771)","+7,813",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-13936.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(332, 745, 412, 771)","-13,936",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-827.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(166, 773, 246, 799)",-827,observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-2361.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(249, 773, 329, 799)","-2,361",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,3480.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(332, 773, 412, 799)","+3,480",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-1612.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(166, 801, 246, 827)","-1,612",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,2096.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(249, 801, 329, 827)","+2,096",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-686.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(332, 801, 412, 827)",-686,observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-13581.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(166, 830, 246, 856)","-13,581",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,13088.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(249, 830, 329, 856)","+13,088",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,477.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(332, 830, 412, 856)",+477,observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,11884.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(166, 858, 246, 884)","+11,884",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-11961.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(249, 858, 329, 884)","-11,961",observation already exists
2025-10-17,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-17.png,2025-10-16,2025-10-16,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,18.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-17.png:(332, 858, 412, 884)",+18,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4438.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(166, 745, 246, 771)",+4438,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-1688.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(249, 745, 329, 771)","-1,688",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-3122.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(332, 745, 412, 771)","-3,122",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,504.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(166, 773, 246, 799)",+504,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-1241.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(249, 773, 329, 799)","-1,241",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,872.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(332, 773, 412, 799)",+872,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-1884.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(166, 801, 246, 827)","-1,884",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,-116.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(249, 801, 329, 827)",-116,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,1793.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(332, 801, 412, 827)","+1,793",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,13376.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(166, 830, 246, 856)","+13,376",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-12903.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(249, 830, 329, 856)","-12,903",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-473.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(332, 830, 412, 856)",-473,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,4866.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(166, 858, 246, 884)",+4866,observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-4686.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(249, 858, 329, 884)","-4,686",observation already exists
2025-10-20,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-20.png,2025-10-17,2025-10-17,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-157.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-20.png:(332, 858, 412, 884)",-157,observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-2500.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(166, 745, 246, 771)","-2,500",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,6428.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(249, 745, 329, 771)","+6,428",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-4109.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(332, 745, 412, 771)","-4,109",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,1409.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(166, 773, 246, 799)","+1,409",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,678.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(249, 773, 329, 799)",+678,observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-1970.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(332, 773, 412, 799)","-1,970",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-1761.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(166, 801, 246, 827)","-1,761",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,2226.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(249, 801, 329, 827)","+2,226",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-383.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(332, 801, 412, 827)",-383,observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,19756.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(166, 830, 246, 856)","+19,756",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-20207.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(249, 830, 329, 856)","-20,207",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,403.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(332, 830, 412, 856)",+403,observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,9339.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(166, 858, 246, 884)",+9339,observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-9358.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(249, 858, 329, 884)","-9,358",observation already exists
2025-10-21,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-21.png,2025-10-20,2025-10-20,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,36.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-21.png:(332, 858, 412, 884)",+36,observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-124.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(166, 745, 246, 771)",-124,observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,2116.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(249, 745, 329, 771)","+2,116",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-1556.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(332, 745, 412, 771)","-1,556",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-423.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(166, 773, 246, 799)",-423,observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-597.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(249, 773, 329, 799)",-597,observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1813.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(332, 773, 412, 799)","+1,813",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-4960.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(166, 801, 246, 827)","-4,960",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,1764.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(249, 801, 329, 827)","+1,764",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,3092.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(332, 801, 412, 827)","+3,092",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,3593.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(166, 830, 246, 856)","+3,593",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-3857.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(249, 830, 329, 856)","-3,857",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,248.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(332, 830, 412, 856)",+248,observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,-1161.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(166, 858, 246, 884)","-1,161",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,1026.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(249, 858, 329, 884)","+1,026",observation already exists
2025-10-22,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-22.png,2025-10-21,2025-10-21,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,53.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-22.png:(332, 858, 412, 884)",+53,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-7033.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(166, 745, 246, 771)","-7,033",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,7633.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(249, 745, 329, 771)","+7,633",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-769.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(332, 745, 412, 771)",-769,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-666.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(166, 773, 246, 799)",-666,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-884.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(249, 773, 329, 799)",-884,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1702.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(332, 773, 412, 799)","+1,702",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kospi200_foreign,KOSPI200 선물 외국인 순매수,-4125.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(166, 801, 246, 827)","-4,125",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kospi200_inst,KOSPI200 선물 기관 순매수,5226.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(249, 801, 329, 827)","+5,226",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kospi200_individual,KOSPI200 선물 개인 순매수,-860.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(332, 801, 412, 827)",-860,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,5360.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(166, 830, 246, 856)",+5360,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-4989.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(249, 830, 329, 856)","-4,989",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-390.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(332, 830, 412, 856)",-390,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kr10y_foreign,10년 국채선물 외국인 순매수,4445.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(166, 858, 246, 884)",+4445,observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kr10y_inst,10년 국채선물 기관 순매수,-4015.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(249, 858, 329, 884)","-4,015",observation already exists
2025-10-23,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-23.png,2025-10-22,2025-10-22,investor_flows,fut_kr10y_individual,10년 국채선물 개인 순매수,-337.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-23.png:(332, 858, 412, 884)",-337,observation already exists
2025-10-24,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-24.png,2025-10-23,2025-10-23,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-4071.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-24.png:(166, 745, 246, 771)","-4,071",observation already exists
2025-10-24,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-24.png,2025-10-23,2025-10-23,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-3972.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-24.png:(249, 745, 329, 771)","-3,972",observation already exists
2025-10-24,C:\Users\infomax\Desktop\Market Daily\2510\2025-10-24.png,2025-10-23,2025-10-23,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,7505.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2510/2025-10-24.png:(332, 745, 412, 771)",+7505,observation already exists
