report_id,observed_date,category,metric_key,metric_name,value,unit,change_1d,change_1d_unit,change_ytd,change_ytd_unit,source,source_sheet,source_cell,raw_value
4bfd7dec-cbad-4bc1-bac5-87939abbb7c1,2025-08-20,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-3048.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-21.png:(166, 830, 246, 856)","-3,048"
4bfd7dec-cbad-4bc1-bac5-87939abbb7c1,2025-08-20,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,2989.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-21.png:(249, 830, 329, 856)","+2,989"
4bfd7dec-cbad-4bc1-bac5-87939abbb7c1,2025-08-20,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,83.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-21.png:(332, 830, 412, 856)",+83
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-152.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(166, 745, 246, 771)",-152
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1598.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(249, 745, 329, 771)","+1,598"
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-2591.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(332, 745, 412, 771)","-2,591"
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-677.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(166, 773, 246, 799)",-677
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-854.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(249, 773, 329, 799)",-854
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1624.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(332, 773, 412, 799)","+1,624"
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-9034.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(166, 830, 246, 856)","-9,034"
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,9028.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(249, 830, 329, 856)","+9,028"
73735528-bd7e-48c2-911f-d2cdf729a647,2025-08-21,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,5.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-22.png:(332, 830, 412, 856)",+5
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,1826.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(166, 745, 246, 771)","+1,826"
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1556.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(249, 745, 329, 771)","+1,556"
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-4572.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(332, 745, 412, 771)","-4,572"
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,649.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(166, 773, 246, 799)",+649
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-92.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(249, 773, 329, 799)",-92
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-311.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(332, 773, 412, 799)",-311
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-8513.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(166, 830, 246, 856)","-8,513"
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,8466.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(249, 830, 329, 856)","+8,466"
52a0c699-7500-4bfc-bfc7-9c0e4586016f,2025-08-22,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,24.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-25.png:(332, 830, 412, 856)",+24
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,1224.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(166, 745, 246, 771)","+1,224"
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1543.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(249, 745, 329, 771)","+1,543"
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-3857.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(332, 745, 412, 771)","-3,857"
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,2268.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(166, 773, 246, 799)","+2,268"
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,825.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(249, 773, 329, 799)",+825
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-2841.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(332, 773, 412, 799)","-2,841"
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-206.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(166, 830, 246, 856)",-206
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,112.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(249, 830, 329, 856)",+112
eec69aa8-9802-4447-9720-f5685be446d3,2025-08-25,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,93.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-26.png:(332, 830, 412, 856)",+93
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-6836.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(166, 745, 246, 771)","-6,836"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-2657.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(249, 745, 329, 771)","-2,657"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,8919.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(332, 745, 412, 771)","+8,919"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,1603.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(166, 773, 246, 799)","+1,603"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-323.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(249, 773, 329, 799)",-323
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-1131.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(332, 773, 412, 799)","-1,131"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,6879.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(166, 830, 246, 856)","+6,879"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-6660.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(249, 830, 329, 856)","-6,660"
0f8edf26-c4de-4f3d-a1db-3601d1c58dae,2025-08-26,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-195.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-27.png:(332, 830, 412, 856)",-195
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-2023.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(166, 745, 246, 771)","-2,023"
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,2.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(249, 745, 329, 771)",+2
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,569.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(332, 745, 412, 771)",+569
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-899.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(166, 773, 246, 799)",-899
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-108.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(249, 773, 329, 799)",-108
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,1194.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(332, 773, 412, 799)","+1,194"
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,1645.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(166, 830, 246, 856)","+1,645"
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-1506.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(249, 830, 329, 856)","-1,506"
ae946518-f149-4cb9-b20c-05725887626b,2025-08-27,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-139.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-28.png:(332, 830, 412, 856)",-139
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-241.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(166, 745, 246, 771)",-241
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,3264.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(249, 745, 329, 771)","+3,264"
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-3939.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(332, 745, 412, 771)","-3,939"
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-585.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(166, 773, 246, 799)",-585
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-198.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(249, 773, 329, 799)",-198
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,874.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(332, 773, 412, 799)",+874
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,8115.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(166, 830, 246, 856)","+8,115"
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-8584.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(249, 830, 329, 856)","-8,584"
322087e0-6f09-4a85-90f1-4b541c488c0b,2025-08-28,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,392.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2508/2025-08-29.png:(332, 830, 412, 856)",+392
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-2420.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(166, 745, 246, 771)","-2,420"
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-1940.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(249, 745, 329, 771)","-1,940"
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,3469.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(332, 745, 412, 771)","+3,469"
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,-558.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(166, 773, 246, 799)",-558
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,40.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(249, 773, 329, 799)",+40
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,693.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(332, 773, 412, 799)",+693
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,11658.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(166, 830, 246, 856)","+11,658"
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-11462.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(249, 830, 329, 856)","-11,462"
f6869347-a985-41f4-97d1-0fa46d2b19c5,2025-09-01,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,19.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-02.png:(332, 830, 412, 856)",+19
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4010.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(166, 745, 246, 771)",+4010
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-1416.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(249, 745, 329, 771)","-1,416"
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-3474.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(332, 745, 412, 771)","-3,474"
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,785.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(166, 773, 246, 799)",+785
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,218.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(249, 773, 329, 799)",+218
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-879.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(332, 773, 412, 799)",-879
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,1091.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(166, 830, 246, 856)","+1,091"
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-1232.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(249, 830, 329, 856)","-1,232"
fde30006-e7a7-4613-a04a-4ef4fc35f392,2025-09-02,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,142.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-03.png:(332, 830, 412, 856)",+142
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,4359.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(166, 745, 246, 771)",+4359
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-3756.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(249, 745, 329, 771)","-3,756"
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-1563.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(332, 745, 412, 771)","-1,563"
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,211.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(166, 773, 246, 799)",+211
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,-81.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(249, 773, 329, 799)",-81
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-85.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(332, 773, 412, 799)",-85
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-18736.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(166, 830, 246, 856)","-18,736"
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,18618.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(249, 830, 329, 856)","+18,618"
c1f88e2a-172c-41dd-9163-d455c338d184,2025-09-03,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,118.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-04.png:(332, 830, 412, 856)",+118
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2025.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(166, 745, 246, 771)","+2,025"
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,-232.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(249, 745, 329, 771)",-232
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-2847.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(332, 745, 412, 771)","-2,847"
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,863.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(166, 773, 246, 799)",+863
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,337.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(249, 773, 329, 799)",+337
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-1068.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(332, 773, 412, 799)","-1,068"
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,-5174.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(166, 830, 246, 856)","-5,174"
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,5077.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(249, 830, 329, 856)","+5,077"
b23a1f3e-87ce-44d1-acdc-b2feb51a55cb,2025-09-04,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,104.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-05.png:(332, 830, 412, 856)",+104
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,-1374.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(166, 745, 246, 771)","-1,374"
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,1124.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(249, 745, 329, 771)","+1,124"
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,stock_kospi_individual,KOSPI 개인 순매수,-552.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(332, 745, 412, 771)",-552
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,stock_kosdaq_foreign,KOSDAQ 외국인 순매수,451.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(166, 773, 246, 799)",+451
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,stock_kosdaq_inst,KOSDAQ 기관 순매수,331.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(249, 773, 329, 799)",+331
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,stock_kosdaq_individual,KOSDAQ 개인 순매수,-699.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(332, 773, 412, 799)",-699
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,fut_kr3y_foreign,3년 국채선물 외국인 순매수,849.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(166, 830, 246, 856)",+849
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,fut_kr3y_inst,3년 국채선물 기관 순매수,-818.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(249, 830, 329, 856)",-818
4b90510f-8dfe-429c-b286-a835654f417b,2025-09-05,investor_flows,fut_kr3y_individual,3년 국채선물 개인 순매수,-31.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-08.png:(332, 830, 412, 856)",-31
92872762-30e0-4d04-9d03-932e931a6caf,2025-09-08,investor_flows,stock_kospi_foreign,KOSPI 외국인 순매수,2301.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-09.png:(166, 745, 246, 771)","+2,301"
92872762-30e0-4d04-9d03-932e931a6caf,2025-09-08,investor_flows,stock_kospi_inst,KOSPI 기관 순매수,178.0,억원,,억원,,억원,historical_png_table,PNG 투자자별 매매 동향,"2509/2025-09-09.png:(249, 745, 329, 771)",+178
